6,29,65,0,0,0,0,0,0,65,28,6,29,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,
6,29,0,0,0,0,0,0,0,0,28,6,29,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,
6,29,0,0,0,0,0,0,0,0,28,6,29,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,
6,29,0,0,0,0,0,0,0,0,49,13,50,0,0,0,0,0,0,0,0,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,
6,29,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,
6,29,0,67,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,
6,29,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,
6,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,34,0,0,0,0,0,1,11,2,0,0,0,0,0,33,12,34,0,0,0,0,33,12,12,12,34,0,0,0,0,0,0,0,0,0,33,12,3,6,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,0,0,0,0,28,6,6,6,4,34,0,0,0,0,0,0,0,33,3,6,6,6,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,20,13,13,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,67,0,0,0,28,6,6,6,6,4,34,0,0,0,0,0,33,3,6,6,6,6,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,20,13,13,50,0,0,28,29,0,0,1,2,0,0,0,0,0,1,2,0,0,28,6,29,65,0,0,0,28,6,6,6,6,6,4,34,0,0,0,33,3,6,6,6,6,6,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,20,13,13,50,0,0,0,0,0,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,0,0,0,0,28,6,6,6,6,6,6,4,34,0,33,3,6,6,6,6,6,6,
6,6,6,6,6,6,6,6,6,6,6,6,20,13,13,50,0,0,0,0,0,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,0,0,0,0,28,6,6,6,6,6,6,6,4,12,3,6,6,6,6,6,6,6,
6,6,6,6,6,6,6,6,6,20,13,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,28,6,29,0,0,0,67,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,6,6,6,6,6,20,13,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,0,0,0,65,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,20,13,13,13,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,0,0,0,0,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,29,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,12,12,12,34,0,0,1,2,0,0,0,0,0,1,2,0,0,28,6,29,0,0,0,0,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,29,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,6,6,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,67,0,0,0,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,29,0,97,0,98,118,0,0,0,0,0,0,0,0,33,34,0,0,0,28,6,6,6,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,65,0,0,0,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,29,0,0,0,0,118,0,0,0,0,0,0,0,0,28,29,0,0,0,28,6,6,6,6,29,0,0,0,0,0,1,11,2,0,0,0,0,0,28,6,29,0,0,0,0,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,29,0,0,0,0,118,0,0,0,33,34,0,0,0,28,29,0,0,0,28,6,6,6,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,0,0,0,0,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,29,0,0,0,0,118,0,0,0,28,29,0,0,0,28,29,0,0,0,28,6,6,6,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,0,0,0,67,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,4,12,12,12,12,34,0,0,0,28,29,0,0,0,28,29,0,0,0,28,6,6,6,6,29,0,0,1,2,0,0,0,0,0,1,2,0,0,28,6,29,0,0,0,65,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,6,6,6,6,6,29,0,0,0,28,29,0,0,0,28,29,0,0,0,28,6,6,6,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,0,0,0,0,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,6,6,6,6,6,29,65,65,65,28,29,65,65,65,28,29,65,65,65,28,6,6,6,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,29,0,0,0,0,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,6,6,6,6,6,4,12,12,12,3,4,12,12,12,3,4,12,12,12,3,6,6,6,6,29,0,0,0,0,0,1,11,2,0,0,0,0,0,49,13,50,67,0,0,0,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,29,0,0,33,34,0,0,0,0,0,33,34,0,0,0,0,0,0,67,67,67,28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,12,12,3,4,12,12,12,12,12,3,4,12,12,12,12,12,12,12,12,12,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
